actual,staff,matched_to,sim,correct
global_finance_tech,Andrei Kirilenko,global_finance_tech,0.0632911392405,True
health_mgmt,"Barlow, James Prof",health_mgmt,0.0883977900552,True
health_mgmt,"Cox, Benita Dr",health_mgmt,0.0963855421687,True
health_mgmt,"Miraldo, Marisa Dr",brevan_howard,0.0724637681159,False
kpmg,"Miraldo, Marisa Dr",brevan_howard,0.0724637681159,False
ghandi_centre,"Miraldo, Marisa Dr",brevan_howard,0.0724637681159,False
health_mgmt,"de Preux, Laure Dr",energy_business_research,0.0779220779221,False
health_mgmt,"Propper,",health_mgmt,0.102702702703,True
health_mgmt,"Smith, Peter C Professor",health_mgmt,0.0769230769231,True
health_mgmt,Eliana Barrenho,centre_for_management_buy_out_research,0.040404040404,False
hedge_funds,"Cathcart, Lara Dr",brevan_howard,0.0535714285714,False
risk_mgmt,"Cathcart, Lara Dr",brevan_howard,0.0535714285714,False
hedge_funds,"Sefton, James Prof",health_mgmt,0.0432098765432,False
risk_mgmt,"Sefton, James Prof",health_mgmt,0.0432098765432,False
hedge_funds,"Zaffaroni, Paolo Dr",hedge_funds,0.0637254901961,True
risk_mgmt,"Zaffaroni, Paolo Dr",hedge_funds,0.0637254901961,False
hedge_funds,"Abadir, Karim Prof",global_finance_tech,0.0294117647059,False
risk_mgmt,"Abadir, Karim Prof",global_finance_tech,0.0294117647059,False
hedge_funds,"Buraschi, Andrea Prof",hedge_funds,0.0290237467018,True
risk_mgmt,"Buraschi, Andrea Prof",hedge_funds,0.0290237467018,False
hedge_funds,"Chemla, Gilles Dr",centre_for_management_buy_out_research,0.0805369127517,False
risk_mgmt,"Chemla, Gilles Dr",centre_for_management_buy_out_research,0.0805369127517,False
hedge_funds,"Tinn, Katrin Dr",enterprise_research_centre,0.0491803278689,False
risk_mgmt,"Tinn, Katrin Dr",enterprise_research_centre,0.0491803278689,False
hedge_funds,Dr Petri Jylha,brevan_howard,0.0816326530612,False
risk_mgmt,Dr Petri Jylha,brevan_howard,0.0816326530612,False
hedge_funds,Professor Rustam Ibragimov,global_finance_tech,0.0337078651685,False
risk_mgmt,Professor Rustam Ibragimov,global_finance_tech,0.0337078651685,False
digital_city_exchange,"Gann, David Prof",health_mgmt,0.049504950495,False
kpmg,"Kennedy, Mark Dr",kpmg,0.0766666666667,True
kpmg,"Haskel, Jonathan Professor",enterprise_research_centre,0.0824742268041,False
kpmg,"Talluri, Kalyan Professor",kpmg,0.0320284697509,True
ghandi_centre,"Talluri, Kalyan Professor",kpmg,0.0320284697509,False
kpmg,"Sismeiro, Catarina Dr",ghandi_centre,0.0642857142857,False
ghandi_centre,"Chaturvedi, Sankalp Dr",health_mgmt,0.048128342246,False
ghandi_centre,Andreas Eisingerich,centre_for_management_buy_out_research,0.0785714285714,False
ghandi_centre,"Malhotra, Namrata Dr",risk_mgmt,0.0897435897436,False
ghandi_centre,Anu Wadhawa,centre_for_management_buy_out_research,0.0634920634921,False
ghandi_centre,"Alnuaimi, Tufool Dr",ghandi_centre,0.0775862068966,True
ghandi_centre,"Pinto, Jonathan Dr",global_finance_tech,0.0229885057471,False
ghandi_centre,"Pinto, Jonathan Dr",health_mgmt,0.0229885057471,False
ghandi_centre,"Mishina, Yuri Dr",centre_for_management_buy_out_research,0.0642857142857,False
